"id","wing","wing_title","artifact_title","location","description"
"islamic-066","islamic","جناح الحضارة الإسلامية","مبخرة نحاسية مزخرفة","نحاس مطعّم بالفضة","استخدمت في المناسبات والمجالس. تعكس هذه القطعة تطور الفنون الزخرفية والخط العربي عبر العصور الإسلامية."
"islamic-067","islamic","جناح الحضارة الإسلامية","صندوق خشبي مطعم بالصدف","خشب وصدف","فن الأرابيسك في الأثاث الإسلامي. تروي هذه القطعة صفحة من تاريخ العلم والحضارة في العالم الإسلامي."
"islamic-068","islamic","جناح الحضارة الإسلامية","إناء خزفي بزخرفة نباتية","خزف","يعكس تطور صناعة الخزف الإسلامي. تبرز هذه القطعة مهارة الحرفي المسلم في الجمع بين الجمال والوظيفة."
"islamic-069","islamic","جناح الحضارة الإسلامية","قنديل مسجد نحاسي","نحاس وزجاج","يستخدم لإضاءة المساجد ليلاً. تجسد هذه القطعة إبداع الحضارة الإسلامية في الفن والعمارة والعلوم."
"islamic-070","islamic","جناح الحضارة الإسلامية","مخطوطة طبية بخط اليد","ورق ومداد","توثق إسهامات الطب الإسلامي. تعكس هذه القطعة تطور الفنون الزخرفية والخط العربي عبر العصور الإسلامية."
"islamic-071","islamic","جناح الحضارة الإسلامية","أسطوانة فلكية (كرة سماوية)","نحاس","توضح مواقع النجوم والأبراج. تروي هذه القطعة صفحة من تاريخ العلم والحضارة في العالم الإسلامي."
"islamic-072","islamic","جناح الحضارة الإسلامية","سيف دمشقي مزخرف","فولاذ دمشقي","اشتهر بمتانته وزخارفه الدقيقة. تبرز هذه القطعة مهارة الحرفي المسلم في الجمع بين الجمال والوظيفة."
"islamic-073","islamic","جناح الحضارة الإسلامية","درع مملوكي مزخرف","معدن","تجهيز عسكري من العصر المملوكي. تجسد هذه القطعة إبداع الحضارة الإسلامية في الفن والعمارة والعلوم."
"islamic-074","islamic","جناح الحضارة الإسلامية","قارورة عطر زجاجية إسلامية","زجاج ملون","تعكس براعة صناعة الزجاج الإسلامي. تعكس هذه القطعة تطور الفنون الزخرفية والخط العربي عبر العصور الإسلامية."
"islamic-075","islamic","جناح الحضارة الإسلامية","لوح خشبي بزخرفة الأرابيسك","خشب منحوت","نمط زخرفي نباتي متكرر بلا نهاية. تروي هذه القطعة صفحة من تاريخ العلم والحضارة في العالم الإسلامي."
"islamic-076","islamic","جناح الحضارة الإسلامية","عملة ذهبية أموية (دينار)","ذهب","أول عملة إسلامية موحدة. تبرز هذه القطعة مهارة الحرفي المسلم في الجمع بين الجمال والوظيفة."
"islamic-077","islamic","جناح الحضارة الإسلامية","عملة فضية عباسية (درهم)","فضة","عملة التداول الرئيسية في العصر العباسي. تجسد هذه القطعة إبداع الحضارة الإسلامية في الفن والعمارة والعلوم."
"islamic-078","islamic","جناح الحضارة الإسلامية","مبخرة على شكل طائر","برونز مذهّب","قطعة فنية فاخرة من الفن الإسلامي. تعكس هذه القطعة تطور الفنون الزخرفية والخط العربي عبر العصور الإسلامية."
"islamic-079","islamic","جناح الحضارة الإسلامية","طبق نحاسي مموّه بالذهب","نحاس وذهب","تحفة فنية من صناعة الموصل الشهيرة. تروي هذه القطعة صفحة من تاريخ العلم والحضارة في العالم الإسلامي."
"islamic-080","islamic","جناح الحضارة الإسلامية","مخطوطة مقامات الحريري","ورق ومداد ملون","عمل أدبي مصوّر شهير. تبرز هذه القطعة مهارة الحرفي المسلم في الجمع بين الجمال والوظيفة."
"islamic-081","islamic","جناح الحضارة الإسلامية","ساعة مائية إسلامية","نحاس","آلية هندسية لقياس الوقت. تجسد هذه القطعة إبداع الحضارة الإسلامية في الفن والعمارة والعلوم."
"islamic-082","islamic","جناح الحضارة الإسلامية","خزانة كتب خشبية مزخرفة","خشب","لحفظ المخطوطات في المكتبات الإسلامية. تعكس هذه القطعة تطور الفنون الزخرفية والخط العربي عبر العصور الإسلامية."
"islamic-083","islamic","جناح الحضارة الإسلامية","تحفة معدنية بخط الطغراء","معدن منقوش","توقيع رسمي فني للسلاطين العثمانيين. تروي هذه القطعة صفحة من تاريخ العلم والحضارة في العالم الإسلامي."
